Population	SuperPopulation	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
LWK	AFR	2.07987e-01	-2.18553e-01	-6.79709e-03	1.08653e-02	6.45865e-03	-2.55452e-03	3.55953e-03	-1.10612e-01	3.36775e-03	7.63998e-02	-1.07012e-02	-5.28310e-03	-7.24073e-03	-5.19949e-03	1.48754e-02	8.52744e-03	1.50719e-02	8.86695e-03	-5.71623e-04	4.42438e-03
LWK	AFR	2.08160e-01	-2.15788e-01	-1.13284e-02	5.48291e-03	6.35568e-03	6.73133e-03	5.15232e-03	-1.24049e-01	-2.79205e-03	7.78790e-02	4.27446e-03	-4.95532e-03	9.02545e-04	-3.68971e-03	-1.20014e-03	2.81431e-03	5.42330e-03	-6.67647e-03	-6.45591e-03	-1.12378e-02
LWK	AFR	2.11488e-01	-2.24958e-01	-7.20405e-03	8.69851e-03	3.08921e-03	-3.34234e-03	4.05391e-03	-1.13684e-01	-1.87720e-03	8.96550e-02	-1.69917e-03	-5.38107e-03	9.78584e-03	-1.92626e-03	-2.18594e-03	-3.77684e-03	4.27223e-03	-4.12796e-03	1.49405e-03	1.32621e-03
LWK	AFR	2.08645e-01	-2.15213e-01	-4.38233e-03	6.21616e-03	8.43330e-03	-5.55354e-04	9.49726e-03	-1.05955e-01	2.64103e-03	7.20130e-02	-9.91295e-03	1.58286e-03	-5.34738e-03	-9.50922e-03	3.64959e-04	1.80565e-02	9.80586e-03	-6.46370e-03	-1.03120e-02	-3.78298e-03
LWK	AFR	2.06310e-01	-2.16640e-01	-1.13812e-02	1.37701e-02	3.01382e-03	3.72597e-03	1.15256e-02	-1.16131e-01	-1.95001e-03	8.85115e-02	3.45220e-04	-2.16820e-03	-7.46317e-04	-7.86341e-03	-1.79487e-03	-1.02568e-02	1.21849e-02	5.81385e-03	1.57497e-02	-1.70924e-02
LWK	AFR	2.04473e-01	-2.17238e-01	-7.14084e-03	1.06776e-02	9.90072e-03	-7.36222e-04	2.23905e-03	-1.34409e-01	-1.73847e-05	9.34503e-02	3.49253e-03	-1.03991e-02	5.19477e-03	6.66351e-04	-1.45463e-02	-2.07460e-03	-3.47618e-04	1.18796e-03	-7.49897e-03	-7.46091e-03
LWK	AFR	2.09928e-01	-2.15786e-01	-9.70393e-03	1.45603e-02	7.99479e-03	3.57848e-03	7.15098e-04	-1.34102e-01	-5.14949e-04	1.08687e-01	3.91341e-03	-5.63988e-03	1.06916e-02	5.33831e-03	7.80907e-03	6.02274e-03	5.46020e-03	-1.23806e-02	-9.54630e-03	-1.76075e-03
LWK	AFR	2.05958e-01	-2.12193e-01	-2.17483e-03	9.95031e-03	5.94939e-03	-3.61880e-03	4.70515e-03	-1.13418e-01	-3.27671e-03	9.24008e-02	-1.11869e-03	-5.35367e-03	8.34756e-03	-2.32413e-03	8.95612e-03	-6.91366e-03	4.29675e-03	2.19455e-03	-2.95637e-03	-8.10231e-04
LWK	AFR	2.09400e-01	-2.24200e-01	-7.95157e-03	1.50363e-02	6.70084e-03	5.62986e-03	5.11628e-03	-1.06505e-01	5.38951e-03	6.78181e-02	-1.11241e-02	3.50180e-04	-6.27282e-04	4.56576e-03	7.95613e-03	-8.33091e-03	6.36499e-03	-2.63615e-03	-5.96696e-03	2.46010e-03
LWK	AFR	2.04095e-01	-2.17477e-01	-9.90007e-03	1.17602e-02	1.50662e-02	3.74872e-03	3.64177e-03	-1.07209e-01	8.20102e-03	9.17286e-02	7.98065e-03	-1.44364e-02	2.85688e-03	-1.17698e-02	6.82524e-04	-8.65310e-03	-9.57333e-04	-4.20925e-03	9.58719e-03	-3.74451e-03
LWK	AFR	2.06601e-01	-2.10340e-01	-8.65251e-03	5.41047e-03	5.52755e-03	4.20967e-03	8.36195e-03	-9.86022e-02	-1.43816e-03	7.73927e-02	2.01349e-03	-1.33240e-03	-2.13225e-03	3.86583e-04	-8.03782e-04	-1.25681e-03	8.63397e-03	5.99362e-03	-9.42413e-03	1.17742e-02
LWK	AFR	2.04909e-01	-2.23244e-01	-7.11854e-03	1.13375e-02	5.35338e-03	-2.08667e-03	1.22310e-04	-1.03217e-01	-7.32297e-03	9.51576e-02	-5.25322e-03	-1.32024e-02	-3.96029e-03	-1.16150e-03	9.93227e-03	-3.15129e-03	-1.01731e-02	-1.51604e-02	-2.26808e-03	-1.10478e-02
LWK	AFR	2.15429e-01	-2.24788e-01	-1.85852e-03	1.30312e-02	2.42132e-03	5.29368e-03	5.39368e-03	-1.24640e-01	5.62557e-03	8.30539e-02	-5.65479e-03	-1.15669e-02	-1.14101e-03	-3.94629e-03	2.48279e-03	1.00708e-02	-6.30973e-03	-4.82571e-03	-1.31203e-02	-1.16505e-03
LWK	AFR	2.07047e-01	-2.22522e-01	-6.97565e-03	1.05514e-02	1.03991e-02	7.38917e-03	1.37434e-02	-1.09656e-01	6.66167e-03	9.17943e-02	3.51695e-03	-4.99694e-03	-2.35670e-03	-6.54163e-03	3.35480e-03	2.05781e-03	-1.91799e-03	1.71895e-03	4.27402e-04	3.69874e-04
LWK	AFR	2.08769e-01	-2.20983e-01	-4.47513e-03	1.47975e-02	9.81572e-03	7.48307e-04	5.82252e-03	-1.10810e-01	-7.20230e-04	8.13882e-02	-5.66818e-03	-1.02900e-03	-1.20770e-02	-9.67737e-04	-1.20533e-03	4.98108e-03	1.06606e-03	1.49734e-02	3.27390e-03	6.57989e-03
LWK	AFR	2.16927e-01	-2.27281e-01	-7.86586e-03	1.47866e-02	4.93744e-03	2.75714e-03	1.80496e-03	-1.03438e-01	3.11572e-03	6.93933e-02	-8.81010e-03	-3.99930e-03	2.50295e-03	-5.85854e-03	-2.69890e-03	-4.61895e-04	-7.30472e-03	-1.21783e-02	-5.41649e-03	1.47566e-03
LWK	AFR	2.08832e-01	-2.15796e-01	-9.68956e-03	1.14822e-02	2.28132e-03	1.11021e-03	2.65171e-03	-1.22567e-01	1.09225e-02	7.16267e-02	-1.29631e-02	-1.88143e-02	4.50021e-03	-2.09800e-03	4.09282e-03	7.94221e-04	8.85720e-03	-8.65119e-03	6.38402e-03	-6.99701e-03
LWK	AFR	2.03901e-01	-2.17165e-01	-9.75803e-03	1.09329e-02	6.81230e-03	5.04844e-03	1.13735e-02	-1.11661e-01	2.69942e-03	8.01892e-02	-1.14733e-02	-1.40543e-03	1.07285e-03	4.77802e-03	9.49432e-03	-6.21515e-03	1.96796e-03	-2.59784e-03	3.95147e-03	1.70197e-02
LWK	AFR	2.07424e-01	-2.17515e-01	-4.20216e-03	1.42633e-02	1.23425e-02	-1.91154e-03	7.37089e-03	-1.10025e-01	3.00298e-03	8.92519e-02	-9.23417e-03	-1.51904e-02	6.90547e-03	-1.02130e-04	1.00161e-02	-9.68773e-04	-1.87833e-03	-5.91934e-03	-6.96402e-04	7.88013e-03
LWK	AFR	2.10104e-01	-2.21640e-01	-7.84718e-03	8.34787e-03	5.77833e-03	7.10633e-03	6.96276e-03	-1.24320e-01	-7.46732e-04	9.40692e-02	2.76738e-03	-7.11034e-03	1.03752e-02	1.24106e-03	4.99958e-03	-6.91556e-03	-1.08276e-03	-5.71117e-03	-6.29571e-03	1.03769e-02
LWK	AFR	2.18509e-01	-2.25090e-01	-5.98354e-03	1.21859e-02	-4.13229e-04	2.58737e-03	1.29807e-02	-9.92249e-02	-1.52018e-04	6.02121e-02	1.76145e-03	-6.96766e-03	8.21593e-04	-3.06185e-03	6.67811e-04	2.97745e-03	-1.41033e-02	1.00592e-03	1.55962e-04	1.23971e-03
LWK	AFR	1.96639e-01	-2.13766e-01	-5.24536e-03	1.69174e-02	1.03640e-02	4.31833e-03	8.68975e-03	-1.00780e-01	1.57878e-03	7.85419e-02	-4.07444e-03	-1.22488e-03	-4.84840e-03	-8.43777e-03	1.22653e-03	6.73157e-03	-2.21581e-03	-1.28133e-02	1.27954e-03	1.10704e-02
LWK	AFR	2.03258e-01	-2.12230e-01	-1.25446e-02	9.79514e-03	7.27518e-03	3.77571e-03	1.85713e-02	-1.02507e-01	2.65862e-03	7.90873e-02	-1.99194e-03	-1.72347e-03	3.08967e-03	-6.46974e-03	1.11434e-03	1.24620e-02	1.23743e-03	-9.07355e-04	6.93288e-03	-2.69611e-03
LWK	AFR	2.09339e-01	-2.16904e-01	-8.39060e-03	6.57983e-03	1.86821e-03	4.15443e-03	6.73910e-03	-1.02729e-01	-1.30293e-03	8.30970e-02	-1.13083e-02	-1.66321e-02	6.60171e-03	8.56850e-03	1.99812e-04	6.38078e-03	4.43368e-03	1.22773e-03	4.89593e-03	-1.16151e-03
LWK	AFR	2.06643e-01	-2.14941e-01	-2.87456e-03	4.66001e-03	8.20317e-03	3.35945e-03	7.24652e-03	-1.09161e-01	-3.77291e-03	7.66947e-02	-1.51756e-02	1.29673e-03	-3.52720e-03	3.35281e-03	2.36469e-03	8.30834e-04	1.19330e-02	-1.54731e-03	-4.47923e-03	-6.72064e-05
LWK	AFR	2.10603e-01	-2.13970e-01	-7.66692e-03	1.58429e-02	3.21938e-03	-8.39175e-04	1.32442e-02	-9.80399e-02	3.54297e-03	8.93067e-02	-6.97343e-03	-9.71281e-03	5.26393e-03	-9.00144e-03	9.69456e-03	5.21974e-03	-9.47667e-03	-1.29017e-03	-5.25516e-03	-1.08118e-03
LWK	AFR	2.06489e-01	-2.22424e-01	-7.17712e-03	1.17948e-02	9.00487e-03	-1.71550e-03	1.32881e-02	-1.31117e-01	9.42178e-04	9.09840e-02	4.34621e-03	-4.90935e-03	5.74248e-04	-4.68178e-03	5.22715e-03	6.50159e-03	1.78058e-03	5.55273e-03	-2.71181e-03	3.40215e-03
LWK	AFR	2.09447e-01	-2.20221e-01	-5.19762e-03	1.67848e-02	5.30731e-03	-1.20926e-03	6.98231e-03	-1.22734e-01	3.90847e-03	6.73823e-02	3.58947e-03	-1.66839e-03	-5.87738e-03	-1.09845e-02	7.40960e-03	2.08883e-03	-6.91421e-04	5.55799e-03	-1.66660e-03	3.68026e-03
LWK	AFR	2.09324e-01	-2.14572e-01	-8.74301e-03	8.11733e-03	1.17004e-02	2.28583e-03	6.76134e-03	-1.23958e-01	3.54669e-03	8.65330e-02	-1.46545e-02	-8.15819e-05	3.41636e-03	1.81261e-03	5.45911e-04	-4.44031e-03	-1.09350e-02	-4.33568e-03	-1.42020e-02	2.40211e-04
LWK	AFR	2.03482e-01	-2.13538e-01	-7.57289e-03	8.31577e-03	1.41674e-02	-4.18420e-03	7.46582e-03	-1.15745e-01	-3.38064e-05	7.95442e-02	-1.67842e-03	-3.88518e-03	4.23496e-03	5.60273e-03	-2.22970e-03	-3.40484e-04	9.29782e-03	9.51166e-04	8.64979e-03	-2.47658e-03
LWK	AFR	2.06789e-01	-2.14881e-01	-7.41942e-03	9.91882e-03	4.66610e-03	-1.89099e-03	6.55322e-03	-1.16029e-01	-4.01685e-05	7.66049e-02	-2.71200e-03	-9.24688e-03	8.49501e-03	1.39389e-02	8.03251e-03	7.93845e-05	4.56591e-03	-3.30509e-03	-1.31676e-02	-5.92606e-03
LWK	AFR	2.03201e-01	-2.16307e-01	-1.43962e-02	9.34772e-03	6.80844e-03	1.13325e-02	9.95684e-03	-1.07872e-01	1.06778e-02	8.14995e-02	-8.09400e-03	-2.74399e-03	7.94408e-03	-6.88779e-04	5.02281e-03	2.63958e-03	-5.94768e-03	6.95281e-04	1.75410e-03	9.32954e-03
LWK	AFR	2.12045e-01	-2.24251e-01	-6.43209e-03	1.46234e-02	5.84235e-03	-4.22858e-03	3.58398e-03	-1.07807e-01	5.91664e-04	6.89895e-02	-1.11501e-02	-1.13787e-02	-1.07224e-03	-9.77409e-03	-3.16386e-04	-2.42505e-03	3.86670e-03	-1.05156e-03	-8.19444e-03	-1.03441e-02
LWK	AFR	2.08859e-01	-2.18261e-01	-1.08093e-02	1.10355e-02	1.26371e-02	9.96069e-03	5.99958e-03	-1.10636e-01	-2.09114e-03	9.17670e-02	-1.05597e-02	-1.85335e-02	-9.71992e-03	-7.54141e-03	-3.03359e-03	1.70088e-02	1.46573e-02	-2.03768e-03	-6.02651e-03	1.01134e-02
LWK	AFR	2.09356e-01	-2.10944e-01	-1.17421e-02	8.55246e-03	9.14132e-03	-1.72753e-03	1.21673e-02	-1.04280e-01	1.12514e-02	6.31219e-02	-8.57356e-03	-1.21970e-02	-1.82146e-03	-8.34631e-03	1.02856e-02	5.62202e-03	-1.08338e-03	5.03372e-04	5.86787e-03	6.13274e-03
LWK	AFR	2.08075e-01	-2.17332e-01	-9.21207e-03	9.10992e-03	2.55711e-03	2.94003e-03	9.77162e-03	-1.13210e-01	-2.19884e-03	7.25632e-02	-2.58167e-03	-6.71205e-03	-4.12647e-03	-2.20173e-03	1.40248e-03	2.04890e-04	-8.47415e-03	1.51003e-03	-2.54129e-03	8.61642e-03
LWK	AFR	2.11325e-01	-2.24519e-01	-9.20328e-03	1.27013e-02	1.44492e-02	8.71823e-03	1.45116e-02	-1.07893e-01	1.80529e-03	6.74699e-02	-1.03207e-02	2.92858e-03	1.37361e-03	-1.04804e-02	4.12119e-03	1.34928e-03	-2.22828e-03	4.76598e-03	1.60102e-02	9.62005e-03
LWK	AFR	2.08509e-01	-2.25404e-01	-8.80309e-03	1.41646e-02	9.10502e-04	1.30449e-03	7.86722e-04	-1.11021e-01	4.47983e-03	7.82390e-02	-5.89834e-03	2.55809e-03	1.12730e-03	-4.81544e-03	7.90203e-03	-6.84143e-03	1.63155e-03	-4.23298e-03	1.75225e-03	-3.01866e-03
LWK	AFR	2.07325e-01	-2.15041e-01	-1.43978e-02	9.91438e-03	5.95944e-03	2.93968e-03	6.90650e-03	-1.09116e-01	5.12671e-04	8.31339e-02	-3.68417e-03	-4.70941e-03	5.65822e-03	5.20320e-03	-2.74894e-03	-2.32449e-03	8.87412e-04	-2.14149e-03	-4.32358e-03	3.42982e-03
LWK	AFR	2.11105e-01	-2.20874e-01	-2.45761e-03	1.33669e-02	6.31537e-03	-4.02382e-04	-1.11972e-03	-1.03438e-01	3.58581e-03	8.49909e-02	-1.07000e-02	-6.23379e-03	-1.60758e-04	2.96262e-03	5.38790e-03	6.49929e-04	7.81101e-03	-7.88485e-03	-4.48596e-03	-1.01399e-02
LWK	AFR	2.05943e-01	-2.13603e-01	-3.64459e-03	1.09817e-02	1.07505e-02	3.21194e-03	1.79881e-02	-1.23427e-01	-6.65503e-03	8.40612e-02	-8.91923e-03	-2.62555e-03	-5.36271e-04	1.21588e-02	3.32874e-03	-1.19885e-03	4.90836e-03	-1.78307e-03	-2.69918e-04	2.35736e-03
LWK	AFR	2.04731e-01	-2.16392e-01	-4.43797e-03	1.63283e-02	9.18010e-03	-4.41743e-03	5.32671e-03	-1.28129e-01	3.17355e-03	9.54559e-02	-1.19356e-02	-3.21926e-03	3.81750e-03	1.34770e-04	8.29133e-03	8.80417e-03	1.16413e-02	6.13818e-03	5.60662e-03	5.60921e-04
LWK	AFR	2.10636e-01	-2.18604e-01	-9.00788e-03	7.85109e-03	1.17856e-02	3.08133e-03	1.20429e-02	-1.09393e-01	-8.30020e-04	6.48732e-02	-2.39690e-03	-9.38884e-03	-1.90110e-03	3.20998e-04	1.56211e-03	-5.52929e-03	2.02842e-03	6.42696e-03	4.19203e-03	-3.93319e-04
LWK	AFR	2.09531e-01	-2.17124e-01	-7.97882e-03	1.56451e-02	5.13081e-03	5.82383e-04	7.49772e-03	-1.01677e-01	1.59993e-04	7.91108e-02	-1.19171e-02	2.46480e-04	-2.20201e-03	1.05784e-02	-4.83792e-03	-3.05296e-03	2.81098e-03	-6.58042e-03	-7.62176e-03	-6.43098e-03
LWK	AFR	2.13291e-01	-2.11880e-01	-1.01572e-02	7.19856e-03	1.44892e-02	-4.04763e-03	7.75086e-03	-1.11246e-01	9.25690e-03	7.08742e-02	-8.98743e-03	-1.26840e-02	2.73218e-03	1.52592e-03	7.47044e-04	-1.60298e-03	-7.74809e-03	5.41925e-03	-6.39799e-04	-4.38634e-03
LWK	AFR	2.04034e-01	-2.16893e-01	-8.52735e-03	1.12687e-02	1.22182e-02	7.39566e-03	7.02554e-03	-1.11328e-01	1.54743e-03	8.40908e-02	-7.99541e-03	-6.08284e-03	6.51257e-03	-1.40816e-02	-4.86104e-03	5.08820e-03	1.35633e-03	2.17969e-03	-3.76092e-03	-5.06437e-03
LWK	AFR	2.11225e-01	-2.13340e-01	-3.29726e-03	1.22505e-02	4.05185e-03	3.27489e-03	3.08414e-03	-1.12017e-01	5.22593e-03	8.10463e-02	-1.70948e-02	-5.93556e-03	1.99870e-03	-4.31034e-03	1.12005e-03	5.83669e-03	5.98686e-03	3.82906e-04	-2.88146e-03	-8.07125e-03
LWK	AFR	2.14530e-01	-2.15644e-01	-4.98829e-03	1.21120e-02	6.19595e-03	2.64333e-03	8.64782e-03	-1.07347e-01	-4.93154e-03	6.00039e-02	-1.59858e-03	-4.73088e-03	3.78725e-03	-6.11454e-03	8.17783e-03	3.29681e-04	4.99190e-03	1.19798e-03	-3.58124e-04	1.74901e-03
LWK	AFR	2.01341e-01	-2.23825e-01	-7.08212e-03	7.13114e-03	4.76883e-03	-2.47010e-03	5.32677e-03	-1.10932e-01	1.45735e-03	9.44649e-02	-6.31494e-03	-6.21208e-03	-7.48513e-04	3.04105e-03	4.57872e-03	-8.17933e-03	-9.40168e-03	1.64054e-03	2.09800e-04	3.17301e-03
LWK	AFR	2.05315e-01	-2.16261e-01	-1.07556e-02	7.15211e-03	1.09427e-02	1.15732e-03	7.44330e-03	-1.12046e-01	3.04062e-03	8.16411e-02	-1.68058e-02	-7.96348e-03	1.09867e-03	-3.41442e-03	3.67754e-03	1.18165e-03	2.82573e-03	-6.59137e-03	5.84261e-03	-8.95712e-03
LWK	AFR	2.04735e-01	-2.18900e-01	-6.45625e-03	8.66110e-03	7.05706e-03	1.05744e-03	5.66948e-03	-1.13116e-01	2.35246e-03	7.85122e-02	-7.17680e-03	-8.07619e-03	1.06919e-02	8.75416e-03	-2.23860e-03	2.31208e-03	-1.87562e-03	4.09171e-03	4.16976e-03	-1.56094e-03
LWK	AFR	2.09616e-01	-2.14549e-01	-5.93251e-03	1.15051e-02	1.47160e-02	-1.66084e-03	1.10861e-02	-1.12302e-01	1.47222e-03	7.88293e-02	-7.34811e-03	-8.07221e-03	-4.27545e-03	-7.73604e-03	-2.52433e-03	4.31988e-03	7.28354e-04	-9.06818e-04	9.76596e-04	1.43833e-02
LWK	AFR	2.04606e-01	-2.16613e-01	-8.05554e-03	6.73823e-03	7.05608e-03	-4.25774e-03	1.00416e-02	-1.11988e-01	3.79094e-03	9.48995e-02	3.66758e-03	-6.23792e-03	1.00571e-02	-5.64097e-03	2.13018e-03	3.55630e-03	-1.12291e-02	-1.44961e-02	-1.80550e-03	-8.83355e-03
LWK	AFR	1.99254e-01	-2.12144e-01	-1.04191e-02	7.41351e-03	1.46469e-02	-5.05181e-03	1.53743e-02	-1.04110e-01	4.84612e-03	8.78738e-02	-6.48732e-03	-8.74492e-03	-9.53301e-03	-1.16583e-03	1.06496e-03	1.04904e-02	5.02123e-03	-8.38934e-03	3.24624e-03	4.32948e-03
LWK	AFR	2.07766e-01	-2.20024e-01	-1.16289e-02	6.63766e-03	1.48368e-02	2.67486e-03	6.20081e-03	-1.08600e-01	8.43322e-03	8.05568e-02	-1.08701e-02	-1.94827e-03	6.85077e-04	-2.25263e-03	5.01149e-03	1.27336e-02	1.30546e-03	-4.54218e-04	6.45248e-03	3.11283e-03
LWK	AFR	2.02697e-01	-2.09145e-01	-1.96558e-03	1.30621e-02	1.58156e-02	5.98161e-04	1.66590e-02	-1.00736e-01	-4.77975e-03	9.16890e-02	-5.86452e-03	-1.15001e-02	-2.23299e-03	5.94780e-03	-1.01674e-02	7.19222e-03	1.16559e-02	4.96074e-03	1.45738e-02	1.19600e-02
LWK	AFR	2.07059e-01	-2.27247e-01	-1.19186e-02	9.67608e-03	5.80865e-03	5.68365e-03	4.48798e-03	-1.08719e-01	-5.14971e-03	7.29071e-02	4.02399e-03	-7.36028e-03	-3.75509e-03	-1.02714e-02	3.73667e-03	-6.19897e-03	-4.82245e-03	1.77031e-03	1.13853e-02	5.56777e-03
ASW	AFR	1.55015e-01	-1.13884e-01	1.34079e-02	-7.92703e-02	-2.13769e-02	-3.55268e-03	-1.34892e-02	-1.26915e-02	-9.30993e-04	-7.65828e-03	-1.14448e-03	-3.56313e-03	-3.87286e-04	-1.76259e-03	-1.49423e-03	2.99497e-03	1.33434e-02	-2.21428e-02	1.01401e-02	-3.45058e-03
MXL	AMR	-1.23192e-01	-1.09118e-02	2.29169e-02	-1.45033e-02	7.80018e-02	9.88525e-03	5.02483e-02	2.73412e-03	-8.98566e-03	2.24847e-02	-8.79541e-03	-6.49326e-03	-3.35183e-04	-7.67944e-03	-2.70209e-02	2.07315e-02	7.73305e-03	-2.54036e-02	-1.94987e-03	1.55850e-03
MXL	AMR	-7.06406e-02	1.59892e-02	3.21245e-02	-7.93701e-02	4.75450e-02	1.23215e-02	2.57007e-02	1.32169e-03	5.00884e-03	1.76398e-03	-3.92969e-03	4.14555e-03	6.86371e-03	1.54381e-03	-1.49953e-02	-6.01172e-04	1.24590e-03	1.04894e-02	-1.32254e-02	-1.25052e-02
MXL	AMR	-4.72607e-02	1.71707e-02	3.59767e-02	-9.92561e-02	4.39201e-02	4.43019e-03	2.22277e-02	8.88859e-04	-4.37045e-03	-3.07708e-03	1.24622e-02	4.82101e-03	8.12486e-05	-1.58300e-02	6.43714e-03	4.34876e-03	1.97275e-02	4.49074e-03	-1.16875e-02	-1.12039e-02
MXL	AMR	-5.32445e-02	1.18253e-02	4.07762e-02	-1.03252e-01	4.53711e-02	8.70225e-03	2.45796e-02	-2.29868e-03	2.21766e-03	2.46098e-02	8.00319e-03	1.16160e-02	-1.92818e-02	-1.57956e-02	-1.00447e-02	2.09957e-02	-2.04597e-02	-1.13527e-02	-3.34131e-02	-1.45883e-03
MXL	AMR	2.64313e-02	5.78409e-02	5.05835e-02	-2.22544e-01	1.10078e-02	-3.28191e-03	4.81906e-03	3.66779e-03	-1.13032e-02	1.34030e-03	4.25229e-03	9.06466e-04	6.01634e-04	-1.53797e-02	-9.38542e-03	-1.15485e-03	3.37613e-03	3.30897e-03	5.64879e-03	-3.84765e-03
MXL	AMR	-3.92261e-02	1.98251e-02	3.86855e-02	-1.17756e-01	3.76591e-02	6.61183e-03	2.64445e-02	-1.10343e-03	2.35930e-03	-1.21758e-03	4.22605e-03	1.20263e-02	-2.82583e-03	-1.07785e-02	1.64182e-02	6.36051e-03	-2.31575e-02	3.24748e-03	-5.39176e-03	-9.90924e-03
MXL	AMR	3.85368e-02	6.88799e-02	6.34218e-02	-2.38453e-01	7.50254e-03	-1.26555e-02	2.53132e-03	4.66388e-03	4.19762e-03	-2.20364e-03	-2.73554e-03	2.86041e-03	9.80070e-03	-8.78856e-03	-7.76652e-03	1.53601e-02	1.33407e-02	5.18958e-03	-2.35595e-03	-6.02074e-03
MXL	AMR	-3.33996e-02	2.46200e-02	3.68324e-02	-1.27816e-01	3.85924e-02	1.59944e-03	1.84995e-02	-4.00876e-04	4.45761e-03	-7.85090e-03	-6.52940e-03	1.64875e-03	3.54075e-04	-4.66464e-03	3.62094e-03	-5.27666e-03	-6.55632e-03	-3.91886e-03	1.87314e-02	-1.33667e-03
MXL	AMR	1.31598e-02	5.00621e-02	5.10795e-02	-1.94565e-01	2.51979e-02	6.25251e-03	1.52577e-02	3.30747e-03	-1.09451e-02	-1.28379e-03	-1.35897e-02	-1.97987e-03	5.19956e-03	-8.39724e-03	-3.13370e-03	-9.83031e-03	9.20849e-03	-1.69061e-02	-1.25057e-02	1.49276e-02
MXL	AMR	4.40870e-02	6.34894e-02	5.96173e-02	-2.38920e-01	9.52086e-03	8.80041e-03	3.16686e-03	-4.62318e-03	-2.33233e-05	1.04195e-02	9.76325e-04	1.60396e-03	3.77762e-03	-6.45310e-03	3.61365e-03	2.19557e-02	-4.63609e-03	2.21478e-03	-4.38727e-03	-4.14796e-03
MXL	AMR	2.26521e-02	5.44798e-02	5.22187e-02	-1.98233e-01	1.60809e-02	1.35554e-03	3.56502e-04	1.27276e-03	6.70920e-03	3.71319e-03	-8.61051e-03	7.46195e-04	-5.52006e-03	-6.82889e-03	-1.17983e-02	-1.85827e-03	-1.08789e-02	-4.60755e-03	-1.77901e-02	7.79301e-04
MXL	AMR	-3.85735e-02	3.65728e-02	4.52203e-02	-1.26730e-01	3.81528e-02	-1.97222e-03	9.11260e-03	5.35183e-03	-1.16298e-02	5.69310e-03	8.71787e-03	6.14990e-03	-2.68916e-03	9.09476e-04	1.88740e-03	-4.35608e-03	-6.51143e-03	-1.86916e-02	2.50261e-03	8.16133e-07
MXL	AMR	6.73245e-03	5.04176e-02	5.16626e-02	-1.86217e-01	1.82863e-02	-3.16258e-03	9.49380e-03	-1.84126e-03	-8.99407e-03	1.18311e-02	-2.84493e-03	2.81297e-03	4.67079e-03	1.21764e-03	1.23847e-03	-1.50971e-02	-1.12192e-02	8.92146e-03	-1.41659e-02	-7.46637e-03
MXL	AMR	-4.68024e-02	2.22537e-02	4.40211e-02	-1.17123e-01	4.93871e-02	-3.88258e-03	1.82414e-02	8.08994e-03	-4.56033e-03	1.47564e-03	-5.25186e-03	2.44927e-04	6.44316e-04	-1.71887e-02	-3.70788e-03	9.50179e-03	1.55617e-02	-1.59357e-03	-9.19263e-03	-5.52111e-04
MXL	AMR	-5.88120e-02	-7.60760e-03	3.49778e-02	-7.79219e-02	4.02184e-02	3.38078e-03	2.36734e-02	-2.18024e-03	-8.49529e-03	-4.05764e-03	-1.24497e-02	1.62002e-04	4.78734e-04	-4.45370e-03	-2.20974e-02	-6.31758e-03	-1.79969e-02	1.70847e-02	-4.06778e-02	8.85992e-03
MXL	AMR	-1.21970e-01	-2.17554e-02	2.16970e-02	-1.35121e-03	8.35567e-02	7.46885e-03	2.76488e-02	1.63378e-02	-2.44305e-03	-1.42126e-02	-2.00047e-02	-1.70777e-03	-1.28113e-02	-1.85577e-02	-1.57260e-03	1.33153e-02	-1.73503e-02	-1.37922e-02	-2.06757e-02	1.19543e-02
MXL	AMR	3.83670e-02	6.75437e-02	5.97157e-02	-2.37628e-01	5.26889e-03	-9.13683e-03	7.83951e-03	1.36138e-04	-1.04996e-02	1.29173e-02	1.55316e-02	-5.15758e-03	-4.95524e-03	-1.26364e-03	-9.00892e-03	8.55130e-03	4.33296e-03	-1.92102e-02	-1.09556e-03	8.64387e-03
MXL	AMR	8.34449e-03	6.05539e-02	5.39807e-02	-1.97029e-01	2.58392e-02	7.13604e-03	7.34663e-03	2.52161e-03	8.73039e-03	-1.39339e-03	2.95271e-03	2.70754e-03	-1.07383e-03	1.07768e-03	-1.01865e-02	-1.00893e-02	-1.21137e-02	4.51421e-03	-2.14240e-04	1.08265e-02
MXL	AMR	-6.10987e-02	3.23277e-02	4.31616e-02	-1.12907e-01	-4.88426e-03	-1.74905e-03	1.37089e-02	-1.37257e-02	-6.87887e-04	1.33638e-03	1.90610e-02	-1.05272e-02	-1.28711e-02	-2.35219e-03	-7.04568e-03	4.77638e-03	7.98675e-03	-1.26663e-02	-7.52457e-03	-8.63023e-03
ASW	AFR	1.54876e-01	-1.86847e-01	3.58572e-03	1.02393e-02	-3.19900e-03	-2.20880e-03	-6.19946e-03	-5.37228e-03	1.48824e-03	-2.32281e-02	-7.59033e-03	1.39586e-04	-6.92111e-03	-7.20107e-03	7.06394e-03	2.72178e-03	-2.07379e-04	-1.44213e-02	1.91605e-03	3.51255e-03
